PC1,PC2,PC3,ExternalRiskEstimate,NetFractionRevolvingBurden,RiskPerformance
-1.0734552105011042,1.562242483131361,-2.328838535611134,66.0,33.0,Good
0.45071492185936657,1.1927794421103692,-0.7195693556777141,73.0,45.0,Good
2.3371404361508765,-0.24439493011270963,-0.030567280891137135,80.0,7.0,Good
-3.5298730292112337,3.5386087384989757,1.4382450458397198,58.0,69.0,Bad
3.191580875662061,0.1900202863106918,1.5222388767187882,88.0,1.0,Good
-1.842931941507211,0.5182368510192921,-0.8425659514620729,64.0,42.0,Good
-1.477417217109775,2.175858944108044,0.90530613455335,62.0,68.0,Bad
0.5404052685497474,-1.4622979785269097,0.3962792941654264,73.0,40.0,Bad
2.5742096283332234,-0.3247989846840151,-0.20080096111857662,86.0,22.0,Bad
-1.0892717809210046,-1.583719788111437,1.9067586235172038,66.0,24.0,Bad
0.09156938066077074,1.2475181648587597,-0.12406897167372767,69.0,25.0,Good
-2.7966482402733086,-1.8990523592646191,0.04669054976226457,58.0,62.0,Bad
1.0367355995742633,1.9887803473507613,1.1142126944138662,75.0,39.0,Bad
0.5314609706219828,-1.3446108659363558,-0.08349384159801586,75.0,48.0,Bad
1.2671960567017755,1.4440888721819394,0.6617867756273185,70.0,31.0,Bad
2.266379710120104,-1.279411421250545,-1.9109018704078056,83.0,2.0,Bad
0.012767602880826838,0.5969074433206999,-2.6163631148535327,72.0,73.0,Bad
1.0111681014111367,2.9993795305628685,1.6430217208190192,84.0,4.0,Good
-0.7129852044005621,1.9667872156299882,-0.9905230102102345,68.0,95.0,Bad
0.36435338969242054,-0.11001598842659206,1.7405819813696854,76.0,42.0,Good
2.3908488775377306,-1.7286794788748407,-1.5246567757048843,82.0,0.0,Bad
-1.2231537529715053,0.081665772489362,-4.507460816194578,62.0,120.0,Good
1.425482976141281,0.04754720309498266,-1.4458248651176118,79.0,20.0,Bad
0.8731760627778148,0.5970894744054682,-0.9618890456234049,77.0,69.0,Bad
1.7617412818041378,1.2197373590303962,1.8285573980018377,82.0,3.0,Bad
-2.176915517925208,-0.2939996699026604,-1.1416688515594415,64.0,69.0,Good
-3.6277524030918595,4.596716700449545,1.764816780062797,68.0,75.0,Good
-5.993771974735585,-4.407488612331173,-0.21649132769670898,57.0,100.0,Bad
-0.27605596069557686,0.11106951352757845,-4.244775294383584,75.0,56.0,Bad
1.6812719787347101,-1.1086143222345344,-2.168447410223314,84.0,0.0,Good
0.1359726588221551,1.3863367851099013,-1.1767556271041797,73.0,68.0,Good
0.2744421887759924,2.499590170251705,0.5066263270374914,80.0,6.0,Good
-2.551911663445548,-2.448758331479539,1.0772989283574352,61.0,10.0,Bad
-0.2515564457343425,-1.591959565342401,-0.045395159913679754,79.0,15.0,Bad
3.8095717229329886,-1.7625021784404158,1.5625380743768207,89.0,7.0,Good
0.8421270770066525,2.2474501950049457,-0.30421818472231804,76.0,16.0,Good
-2.799212668260292,-1.1939289932736177,0.43732485229416945,64.0,9.0,Bad
-1.0641249786733231,-1.9280787178744976,1.3763717398381956,72.0,30.0,Bad
-2.2312295247942076,0.576065399469512,-2.124882129808689,58.0,45.0,Bad
0.9150361691786737,-1.4621926022259821,-2.826858451693389,80.0,34.857718120805366,Bad
-1.5664785897709608,0.1378398728555998,-1.4480381236744921,59.0,49.0,Bad
-2.3250558625275772,-2.8257369373735095,2.911145952460957,62.0,29.0,Bad
2.284235350572831,1.439129615173175,1.0627584997195754,87.0,9.0,Bad
-3.1903049221025235,-0.6190283549087919,0.6879997778862165,52.0,41.0,Bad
-3.7317951012057935,-4.142908388777261,2.020718354187768,61.0,0.0,Good
2.4261680478870824,-0.9878089210458106,0.344524846551176,82.0,36.0,Good
2.9325755691802473,-0.9673143450778011,-0.3067239826489813,88.0,2.0,Good
-1.1392499887989893,1.5547983500843148,-1.7416832604011563,64.0,61.0,Bad
2.1438699825326406,-0.6592769528206726,-1.0092448696489935,89.0,4.0,Good
1.8573188164634917,-0.21506483610550325,-0.8296779356566144,83.0,12.0,Good
1.7810849744906012,-1.9688934619945817,-2.1894408666279723,81.0,0.0,Bad
-5.388720787276709,-6.160260448053919,1.8668523389306493,60.0,26.0,Good
-0.27713522297732823,-0.2709870771218994,0.1778235867263916,66.0,18.0,Good
0.7761312210516712,0.028929584803106548,-0.6788073062983561,70.0,58.0,Good
-0.9510049698810935,-0.7315283110969975,-0.9570169280262641,69.0,58.0,Bad
-1.3924378866433802,-0.07603538967066936,-1.8572162302828605,65.0,60.0,Bad
-2.2647783646321336,-3.691935817882517,0.11553198823573183,60.0,61.0,Bad
